provider_id,provider_state,drg_definition,drg_category,total_discharges,average_covered_charges,average_total_payments,average_medicare_payments,cost_to_charge_ratio
Provider_0028,PA,KNEE PROCEDURES,Orthopedic,62,28041.35,9224.44,8451.41,0.329
Provider_0111,MD,CARDIAC CATHETERIZATION,Cardiovascular,105,24228.19,7016.96,6060.16,0.2896
Provider_0049,TN,RADIATION THERAPY,Oncology,193,18408.95,7669.88,6903.68,0.4166
Provider_0266,NY,SEIZURES,Neurological,18,24904.72,8640.84,8073.76,0.347
Provider_0288,CO,CORONARY BYPASS,Cardiovascular,479,21955.63,7937.82,7240.97,0.3615
Provider_0124,OK,CARDIAC ARRHYTHMIA,Cardiovascular,59,18186.36,5664.07,4847.45,0.3114
Provider_0113,KY,SEIZURES,Neurological,48,15685.06,5876.21,5138.2,0.3746
Provider_0018,AL,CHEMOTHERAPY,Oncology,213,21532.67,8581.03,8047.62,0.3985
Provider_0224,CO,DIGESTIVE MALIGNANCY,Digestive,470,15343.77,5494.51,4544.45,0.3581
Provider_0029,NJ,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,511,13571.55,3882.06,3201.62,0.286
Provider_0278,CO,PANCREATIC DISORDERS,Digestive,412,14088.94,4242.11,3611.55,0.3011
Provider_0295,NJ,DIGESTIVE MALIGNANCY,Digestive,95,14655.62,5262.88,4754.13,0.3591
Provider_0261,VA,TRANSIENT ISCHEMIA,Neurological,78,14274.18,5111.95,4712.01,0.3581
Provider_0231,FL,BREAST PROCEDURES,Oncology,35,27512.55,10236.28,8666.44,0.3721
Provider_0054,OR,HEART FAILURE & SHOCK,Cardiovascular,66,20563.16,7266.66,6737.7,0.3534
Provider_0223,VA,GI HEMORRHAGE,Digestive,176,14055.76,5270.53,4814.31,0.375
Provider_0024,SC,HIP & FEMUR PROCEDURES,Orthopedic,683,24120.3,8268.57,7510.43,0.3428
Provider_0260,MN,STROKE,Neurological,140,13780.66,4202.72,3380.5,0.305
Provider_0229,OK,INFLAMMATORY BOWEL DISEASE,Digestive,71,11929.84,4192.33,3808.77,0.3514
Provider_0159,TN,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,108,17191.78,6441.85,5931.33,0.3747
Provider_0117,OK,KIDNEY & URINARY TRACT INFECTIONS,Renal,131,8534.34,3220.5,2936.74,0.3774
Provider_0116,NY,KNEE PROCEDURES,Orthopedic,66,34999.01,13403.6,11197.08,0.383
Provider_0198,IN,INTRACRANIAL HEMORRHAGE,Neurological,184,15273.36,4916.83,4061.41,0.3219
Provider_0137,NY,HIP & FEMUR PROCEDURES,Orthopedic,25,38943.9,15483.01,13277.85,0.3976
Provider_0254,KY,STROKE,Neurological,110,15924.9,4827.49,4369.06,0.3031
Provider_0069,MN,SIMPLE PNEUMONIA & PLEURISY,Respiratory,328,10924.34,3144.67,2917.97,0.2879
Provider_0260,CT,KNEE PROCEDURES,Orthopedic,204,35362.79,12292.66,10080.25,0.3476
Provider_0174,UT,GI HEMORRHAGE,Digestive,298,13476.89,3786.79,3061.97,0.281
Provider_0106,OK,HEART FAILURE & SHOCK,Cardiovascular,177,16717.38,6919.76,5607.38,0.4139
Provider_0106,UT,CORONARY BYPASS,Cardiovascular,48,20258.9,8437.36,7219.69,0.4165
Provider_0021,LA,INFLAMMATORY BOWEL DISEASE,Digestive,30,11991.19,3435.6,3067.83,0.2865
Provider_0148,NY,RESPIRATORY INFECTIONS,Respiratory,61,14678.27,4154.76,3737.49,0.2831
Provider_0165,AL,HIP & FEMUR PROCEDURES,Orthopedic,69,27126.14,10586.79,9461.03,0.3903
Provider_0161,KY,LYMPHOMA & LEUKEMIA,Oncology,137,18000.56,6464.83,5621.75,0.3591
Provider_0061,MO,PANCREATIC DISORDERS,Digestive,44,12533.05,4493.99,3948.01,0.3586
Provider_0198,CT,RENAL FAILURE,Renal,103,15497.56,5530.11,4932.5,0.3568
Provider_0144,TX,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,28,33339.95,10343.81,8426.42,0.3103
Provider_0138,TN,HIP & FEMUR PROCEDURES,Orthopedic,104,21969.25,7727.69,7116.9,0.3518
Provider_0214,FL,HEART FAILURE & SHOCK,Cardiovascular,36,18283.66,5541.02,4707.28,0.3031
Provider_0168,MA,CARDIAC CATHETERIZATION,Cardiovascular,139,21213.67,6698.62,6310.07,0.3158
Provider_0097,KY,DIGESTIVE MALIGNANCY,Digestive,13,9321.73,3215.54,3010.97,0.345
Provider_0197,MI,SPINAL FUSION,Orthopedic,65,28791.16,9663.28,7866.01,0.3356
Provider_0085,MD,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,98,20188.58,7893.73,6998.89,0.391
Provider_0268,GA,PANCREATIC DISORDERS,Digestive,36,13268.86,4681.61,4059.61,0.3528
Provider_0220,TX,RESPIRATORY INFECTIONS,Respiratory,64,11523.75,3499.07,3065.38,0.3036
Provider_0246,CA,CARDIAC CATHETERIZATION,Cardiovascular,168,27632.31,8948.52,8230.75,0.3238
Provider_0021,MD,KIDNEY TRANSPLANT,Renal,94,15426.66,5221.72,4948.18,0.3385
Provider_0025,UT,TRANSIENT ISCHEMIA,Neurological,710,17893.86,6653.99,5452.77,0.3719
Provider_0265,FL,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,217,27924.03,9300.48,8798.43,0.3331
Provider_0213,WI,RENAL FAILURE,Renal,158,10349.04,3580.39,3305.58,0.346
Provider_0218,AL,HIP & FEMUR PROCEDURES,Orthopedic,264,24606.87,7731.67,6316.32,0.3142
Provider_0279,UT,PANCREATIC DISORDERS,Digestive,28,11661.35,4000.42,3649.68,0.343
Provider_0212,TN,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,231,25576.75,10667.42,9548.63,0.4171
Provider_0148,CT,SEIZURES,Neurological,55,15962.55,5992.88,4944.54,0.3754
Provider_0294,OK,RADIATION THERAPY,Oncology,49,20339.16,7671.55,6727.17,0.3772
Provider_0039,MA,CORONARY BYPASS,Cardiovascular,182,23234.03,8975.19,8396.66,0.3863
Provider_0091,NC,DIGESTIVE MALIGNANCY,Digestive,284,12027.9,4839.93,3872.08,0.4024
Provider_0084,TX,SPINAL FUSION,Orthopedic,40,30293.78,9028.72,7781.98,0.298
Provider_0275,IN,CARDIAC ARRHYTHMIA,Cardiovascular,416,14814.72,5615.91,5312.18,0.3791
Provider_0275,NC,KIDNEY & URINARY TRACT INFECTIONS,Renal,405,11297.35,3645.26,3369.71,0.3227
Provider_0161,MA,KNEE PROCEDURES,Orthopedic,155,37828.5,11103.23,9285.45,0.2935
Provider_0196,AL,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,119,7298.35,2349.99,2141.96,0.322
Provider_0183,OR,RENAL FAILURE,Renal,142,12797.29,5181.91,4289.58,0.4049
Provider_0255,TN,HEART FAILURE & SHOCK,Cardiovascular,50,16203.47,5144.42,4724.5,0.3175
Provider_0035,CO,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,39,21133.27,8099.52,7117.75,0.3833
Provider_0174,IN,HEART FAILURE & SHOCK,Cardiovascular,13,18101.03,5276.61,4942.08,0.2915
Provider_0276,MA,CORONARY BYPASS,Cardiovascular,277,23521.28,8585.09,7681.05,0.365
Provider_0067,LA,INFLAMMATORY BOWEL DISEASE,Digestive,145,9355.21,2926.18,2686.27,0.3128
Provider_0262,MN,PULMONARY EDEMA,Respiratory,120,10791.71,3786.56,3389.41,0.3509
Provider_0093,MN,SIMPLE PNEUMONIA & PLEURISY,Respiratory,14,10317.05,4199.38,3509.96,0.407
Provider_0189,WA,KNEE PROCEDURES,Orthopedic,86,33822.23,11716.03,10411.22,0.3464
Provider_0245,IL,KIDNEY & URINARY TRACT INFECTIONS,Renal,39,10630.34,3137.27,2669.28,0.2951
Provider_0041,IN,CARDIAC ARRHYTHMIA,Cardiovascular,51,19476.44,6535.95,5314.14,0.3356
Provider_0147,IN,CORONARY BYPASS,Cardiovascular,264,17407.42,4946.38,4458.24,0.2842
Provider_0109,NJ,CARDIAC CATHETERIZATION,Cardiovascular,70,22985.62,7758.63,7263.18,0.3375
Provider_0174,VA,STROKE,Neurological,218,18652.27,7367.05,5895.37,0.395
Provider_0161,SC,PANCREATIC DISORDERS,Digestive,17,11207.63,4215.44,3444.75,0.3761
Provider_0243,NY,RESPIRATORY INFECTIONS,Respiratory,118,13133.66,5332.86,4589.65,0.406
Provider_0266,MA,GI HEMORRHAGE,Digestive,142,16965.54,5609.97,4987.54,0.3307
Provider_0117,AZ,SEIZURES,Neurological,24,13966.99,4246.79,3803.77,0.3041
Provider_0235,TX,HIP & FEMUR PROCEDURES,Orthopedic,101,27712.24,7804.84,6737.96,0.2816
Provider_0294,CA,CARDIAC ARRHYTHMIA,Cardiovascular,299,27527.23,8540.25,7429.94,0.3102
Provider_0122,OK,RESPIRATORY INFECTIONS,Respiratory,77,8402.07,2676.51,2264.18,0.3186
Provider_0023,UT,SPINAL FUSION,Orthopedic,68,28211.21,10186.99,9309.92,0.3611
Provider_0290,GA,RENAL FAILURE,Renal,65,8982.79,3009.38,2644.86,0.335
Provider_0202,AL,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,15,17085.01,7048.08,5997.67,0.4125
Provider_0294,OK,RESPIRATORY INFECTIONS,Respiratory,59,6773.27,2284.95,1934.63,0.3373
Provider_0067,PA,KNEE PROCEDURES,Orthopedic,39,35156.89,12078.51,10909.81,0.3436
Provider_0262,NJ,CARDIAC ARRHYTHMIA,Cardiovascular,14,19833.63,6630.74,5463.76,0.3343
Provider_0035,OR,CARDIAC CATHETERIZATION,Cardiovascular,50,23067.58,6833.99,6447.1,0.2963
Provider_0109,SC,SPINAL FUSION,Orthopedic,220,29430.13,9428.73,8902.33,0.3204
Provider_0042,TN,DIGESTIVE MALIGNANCY,Digestive,30,11273.03,4011.38,3667.55,0.3558
Provider_0139,TX,RESPIRATORY INFECTIONS,Respiratory,33,10173.3,3813.3,3185.08,0.3748
Provider_0139,OH,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,114,25164.13,8610.31,7697.06,0.3422
Provider_0275,NY,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,169,37442.71,12191.92,11202.89,0.3256
Provider_0064,PA,INFLAMMATORY BOWEL DISEASE,Digestive,14,12807.16,4559.65,3803.49,0.356
Provider_0005,OR,KIDNEY TRANSPLANT,Renal,62,12226.61,3488.46,3181.06,0.2853
Provider_0108,IN,STROKE,Neurological,261,16289.72,4900.46,4260.47,0.3008
Provider_0216,VA,GI HEMORRHAGE,Digestive,116,12365.2,3956.99,3286.21,0.32
Provider_0219,SC,RESPIRATORY INFECTIONS,Respiratory,311,7736.21,2952.14,2757.79,0.3816
Provider_0116,MO,HIP & FEMUR PROCEDURES,Orthopedic,183,26772.73,11079.8,9197.03,0.4138
Provider_0013,WA,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,52,31386.9,10158.87,8517.27,0.3237
Provider_0054,MA,INTRACRANIAL HEMORRHAGE,Neurological,168,21779.72,8931.78,7186.35,0.4101
Provider_0057,MI,CARDIAC CATHETERIZATION,Cardiovascular,63,20775.31,6627.87,5511.78,0.319
Provider_0067,UT,CORONARY BYPASS,Cardiovascular,36,21566.29,6309.73,5049.98,0.2926
Provider_0128,CA,SIMPLE PNEUMONIA & PLEURISY,Respiratory,171,10934.97,4215.21,3858.35,0.3855
Provider_0260,NC,INFLAMMATORY BOWEL DISEASE,Digestive,154,9893.8,3323.07,3018.92,0.3359
Provider_0290,UT,CORONARY BYPASS,Cardiovascular,61,15999.29,6290.17,5926.3,0.3932
Provider_0144,WA,RADIATION THERAPY,Oncology,253,28739.36,8501.4,7874.94,0.2958
Provider_0215,IL,CARDIAC ARRHYTHMIA,Cardiovascular,158,21841.32,6761.11,6284.52,0.3096
Provider_0158,AZ,CORONARY BYPASS,Cardiovascular,12,19543.76,7776.7,6861.75,0.3979
Provider_0023,CO,CORONARY BYPASS,Cardiovascular,63,22288.44,6624.32,6182.47,0.2972
Provider_0053,UT,KNEE PROCEDURES,Orthopedic,127,24503.4,9202.66,7696.09,0.3756
Provider_0119,AL,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,98,6885.05,2675.18,2249.05,0.3885
Provider_0241,AZ,RENAL FAILURE,Renal,163,10707.32,3601.33,2936.57,0.3363
Provider_0157,KY,GI HEMORRHAGE,Digestive,48,11720.68,3384.66,3133.86,0.2888
Provider_0141,OK,HEART FAILURE & SHOCK,Cardiovascular,26,16219.09,6508.99,5765.48,0.4013
Provider_0217,MD,KIDNEY TRANSPLANT,Renal,21,14154.13,4941.69,4240.7,0.3491
Provider_0011,AL,INTRACRANIAL HEMORRHAGE,Neurological,31,14019.47,5233.38,4945.06,0.3733
Provider_0298,IN,STROKE,Neurological,52,12238.91,4766.51,4273.76,0.3895
Provider_0256,IN,PULMONARY EDEMA,Respiratory,68,9547.15,3309.38,2702.59,0.3466
Provider_0031,AZ,DIGESTIVE MALIGNANCY,Digestive,16,13826.5,4677.65,4319.0,0.3383
Provider_0173,TX,HEART FAILURE & SHOCK,Cardiovascular,254,21892.34,8115.05,7461.27,0.3707
Provider_0149,WA,PULMONARY EDEMA,Respiratory,330,9655.24,3699.82,3500.73,0.3832
Provider_0049,OK,GI HEMORRHAGE,Digestive,113,9080.25,2597.14,2337.51,0.286
Provider_0280,MN,DIGESTIVE MALIGNANCY,Digestive,47,14805.74,4176.06,3578.32,0.2821
Provider_0268,TX,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,366,17047.75,6530.45,5547.85,0.3831
Provider_0119,MN,SIMPLE PNEUMONIA & PLEURISY,Respiratory,84,11539.82,4069.69,3669.36,0.3527
Provider_0187,OK,SIMPLE PNEUMONIA & PLEURISY,Respiratory,98,9223.02,2744.56,2202.62,0.2976
Provider_0055,MA,GI HEMORRHAGE,Digestive,34,15637.87,5105.67,4346.31,0.3265
Provider_0135,KY,HEART FAILURE & SHOCK,Cardiovascular,65,13624.59,4386.74,3934.77,0.322
Provider_0045,NY,KIDNEY & URINARY TRACT INFECTIONS,Renal,105,17562.42,6407.83,5406.11,0.3649
Provider_0124,MN,CORONARY BYPASS,Cardiovascular,158,22901.92,8346.85,7270.19,0.3645
Provider_0143,SC,TRANSIENT ISCHEMIA,Neurological,389,15575.39,6073.26,5761.69,0.3899
Provider_0267,OK,DIGESTIVE MALIGNANCY,Digestive,40,9479.35,2841.08,2538.11,0.2997
Provider_0175,WA,INFLAMMATORY BOWEL DISEASE,Digestive,294,13065.96,4834.34,4454.74,0.37
Provider_0241,WI,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,86,10244.87,3883.63,3143.14,0.3791
Provider_0226,MO,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,41,14178.48,4795.02,4053.17,0.3382
Provider_0210,MA,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,146,10257.2,3266.49,3008.59,0.3185
Provider_0235,AZ,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,83,30175.47,12098.99,10552.74,0.401
Provider_0272,VA,KIDNEY TRANSPLANT,Renal,199,13268.93,4164.81,3931.97,0.3139
Provider_0089,NY,BREAST PROCEDURES,Oncology,72,36453.56,12873.78,10722.15,0.3532
Provider_0285,MO,INTRACRANIAL HEMORRHAGE,Neurological,38,11664.75,3289.3,3040.66,0.282
Provider_0141,OR,SIMPLE PNEUMONIA & PLEURISY,Respiratory,396,10221.86,4260.71,3892.57,0.4168
Provider_0084,MI,KNEE PROCEDURES,Orthopedic,54,26595.47,9152.91,8395.07,0.3442
Provider_0156,AL,DIGESTIVE MALIGNANCY,Digestive,92,8713.21,2450.72,2091.83,0.2813
Provider_0091,MI,DIGESTIVE MALIGNANCY,Digestive,40,11782.03,4697.8,4271.85,0.3987
Provider_0248,MN,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,71,35172.9,9850.59,9212.35,0.2801
Provider_0117,SC,KIDNEY TRANSPLANT,Renal,91,9965.1,3462.04,3099.62,0.3474
Provider_0181,UT,KIDNEY & URINARY TRACT INFECTIONS,Renal,80,10410.86,3821.68,3626.26,0.3671
Provider_0266,OR,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,42,28245.37,11539.74,9408.01,0.4086
Provider_0221,OR,HEART FAILURE & SHOCK,Cardiovascular,41,23457.3,7054.66,6362.83,0.3007
Provider_0109,NY,INTRACRANIAL HEMORRHAGE,Neurological,109,20992.14,6836.87,6330.6,0.3257
Provider_0084,OK,HIP & FEMUR PROCEDURES,Orthopedic,361,27990.48,9481.01,8694.61,0.3387
Provider_0271,MA,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,117,33311.37,10873.47,10093.34,0.3264
Provider_0024,FL,HIP & FEMUR PROCEDURES,Orthopedic,21,34454.29,9877.0,8978.32,0.2867
Provider_0069,AL,INTRACRANIAL HEMORRHAGE,Neurological,96,12904.95,3695.42,3117.1,0.2864
Provider_0138,UT,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,10,27882.35,9846.69,7958.05,0.3532
Provider_0038,GA,CARDIAC CATHETERIZATION,Cardiovascular,53,15914.04,4459.22,4055.22,0.2802
Provider_0025,MD,INTRACRANIAL HEMORRHAGE,Neurological,74,19747.43,7214.69,6741.45,0.3653
Provider_0016,TN,GI HEMORRHAGE,Digestive,26,10453.73,4389.9,3779.1,0.4199
Provider_0202,AL,GI HEMORRHAGE,Digestive,117,11029.82,3209.5,2829.73,0.291
Provider_0048,OR,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,115,11714.45,3349.62,2813.01,0.2859
Provider_0292,WI,INTRACRANIAL HEMORRHAGE,Neurological,180,13022.44,4583.11,4016.34,0.3519
Provider_0167,IN,BREAST PROCEDURES,Oncology,30,18480.51,5428.7,4997.27,0.2938
Provider_0245,CT,KIDNEY & URINARY TRACT INFECTIONS,Renal,13,11937.25,3580.03,2978.61,0.2999
Provider_0271,FL,HEART FAILURE & SHOCK,Cardiovascular,165,20348.34,8395.58,7341.42,0.4126
Provider_0078,NY,INFLAMMATORY BOWEL DISEASE,Digestive,294,14374.44,5598.9,4583.58,0.3895
Provider_0168,KY,SEIZURES,Neurological,79,12445.41,4712.85,4347.93,0.3787
Provider_0147,MD,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,162,38059.57,11611.82,10682.88,0.3051
Provider_0022,VA,CORONARY BYPASS,Cardiovascular,250,17105.36,5531.37,4665.75,0.3234
Provider_0083,MD,KNEE PROCEDURES,Orthopedic,44,35310.04,12713.18,11758.74,0.36
Provider_0140,MD,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,34,18201.16,6091.85,5048.4,0.3347
Provider_0050,IN,LYMPHOMA & LEUKEMIA,Oncology,168,20069.67,5811.56,5332.48,0.2896
Provider_0141,TN,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,58,7045.42,2341.54,2204.95,0.3323
Provider_0029,WI,INTRACRANIAL HEMORRHAGE,Neurological,24,16513.22,6439.13,5731.89,0.3899
Provider_0006,AL,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,305,6533.24,2241.01,2121.26,0.343
Provider_0204,KY,HEART FAILURE & SHOCK,Cardiovascular,170,17567.44,5958.56,5076.56,0.3392
Provider_0166,OH,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,97,9981.51,3676.17,3244.0,0.3683
Provider_0108,MN,CORONARY BYPASS,Cardiovascular,19,22997.48,7396.47,6019.32,0.3216
Provider_0283,MD,INTRACRANIAL HEMORRHAGE,Neurological,106,19019.91,7199.62,6162.8,0.3785
Provider_0065,MI,KNEE PROCEDURES,Orthopedic,122,27403.82,8713.14,7751.65,0.318
Provider_0248,MD,CARDIAC ARRHYTHMIA,Cardiovascular,123,19638.07,8080.44,6472.45,0.4115
Provider_0137,MN,SEIZURES,Neurological,146,16084.22,4538.25,4027.42,0.2822
Provider_0176,NY,CHEMOTHERAPY,Oncology,71,35233.06,10795.26,9725.11,0.3064
Provider_0271,IL,CARDIAC ARRHYTHMIA,Cardiovascular,172,19443.63,7867.05,6393.12,0.4046
Provider_0041,NY,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,79,46988.72,14664.43,12934.49,0.3121
Provider_0047,MI,DIGESTIVE MALIGNANCY,Digestive,21,11257.67,4535.11,4130.61,0.4028
Provider_0161,CA,CARDIAC CATHETERIZATION,Cardiovascular,19,28404.49,9364.41,8088.18,0.3297
Provider_0077,NJ,SEIZURES,Neurological,373,21954.67,8621.87,7961.85,0.3927
Provider_0209,AL,CARDIAC ARRHYTHMIA,Cardiovascular,96,14361.73,6007.11,5068.35,0.4183
Provider_0137,NC,CORONARY BYPASS,Cardiovascular,102,15804.21,5240.41,4896.12,0.3316
Provider_0168,MO,DIGESTIVE MALIGNANCY,Digestive,73,12621.37,4661.24,4311.87,0.3693
Provider_0139,NY,HIP & FEMUR PROCEDURES,Orthopedic,340,34198.17,13524.15,11412.45,0.3955
Provider_0207,KY,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,117,15902.6,5498.06,4421.8,0.3457
Provider_0133,CA,GI HEMORRHAGE,Digestive,11,16087.77,6585.75,5379.12,0.4094
Provider_0069,IN,CARDIAC CATHETERIZATION,Cardiovascular,174,18252.4,7222.63,6261.51,0.3957
Provider_0052,CA,PULMONARY EDEMA,Respiratory,80,12680.75,4003.1,3648.35,0.3157
Provider_0177,AL,PANCREATIC DISORDERS,Digestive,39,11559.29,4509.16,4034.95,0.3901
Provider_0035,MI,PULMONARY EDEMA,Respiratory,260,8132.55,2724.26,2405.54,0.335
Provider_0214,OH,CARDIAC CATHETERIZATION,Cardiovascular,145,20578.82,8236.2,7513.5,0.4002
Provider_0045,NC,CARDIAC CATHETERIZATION,Cardiovascular,73,18458.78,6162.88,5382.7,0.3339
Provider_0289,IN,DIGESTIVE MALIGNANCY,Digestive,162,12214.0,4300.43,3544.44,0.3521
Provider_0115,UT,CORONARY BYPASS,Cardiovascular,168,20854.47,6193.97,5544.82,0.297
Provider_0147,NY,CARDIAC ARRHYTHMIA,Cardiovascular,122,23584.01,6794.14,5833.82,0.2881
Provider_0019,MN,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,111,23234.42,7854.7,7171.97,0.3381
Provider_0093,FL,INTRACRANIAL HEMORRHAGE,Neurological,178,14924.79,4863.35,4289.49,0.3259
Provider_0282,TN,BREAST PROCEDURES,Oncology,121,17642.22,5772.69,4741.84,0.3272
Provider_0193,IN,CARDIAC CATHETERIZATION,Cardiovascular,183,18010.89,6992.15,6591.62,0.3882
Provider_0282,IN,INTRACRANIAL HEMORRHAGE,Neurological,18,14020.65,5026.33,4494.87,0.3585
Provider_0118,OK,RENAL FAILURE,Renal,164,9814.56,3896.93,3597.68,0.3971
Provider_0181,NC,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,34,29926.23,12076.98,10506.33,0.4036
Provider_0006,AZ,PULMONARY EDEMA,Respiratory,11,8790.82,2717.37,2191.01,0.3091
Provider_0045,VA,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,236,19674.05,8212.71,7125.12,0.4174
Provider_0206,MN,KNEE PROCEDURES,Orthopedic,352,26157.39,8958.75,7261.08,0.3425
Provider_0235,GA,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,84,18860.59,7015.05,6357.84,0.3719
Provider_0048,TX,STROKE,Neurological,66,17674.73,5184.92,4228.57,0.2934
Provider_0209,LA,STROKE,Neurological,115,14664.1,5649.27,5199.87,0.3852
Provider_0215,FL,TRANSIENT ISCHEMIA,Neurological,159,15962.14,5949.85,5069.54,0.3727
Provider_0170,FL,SPINAL FUSION,Orthopedic,273,31830.09,11730.5,9659.73,0.3685
Provider_0094,CT,GI HEMORRHAGE,Digestive,68,15839.65,4846.18,4312.93,0.306
Provider_0279,UT,KIDNEY TRANSPLANT,Renal,34,9646.34,3641.13,3121.97,0.3775
Provider_0222,MO,LYMPHOMA & LEUKEMIA,Oncology,48,21868.36,6931.58,6521.65,0.317
Provider_0278,CT,SIMPLE PNEUMONIA & PLEURISY,Respiratory,219,11386.01,3631.96,3262.25,0.319
Provider_0204,MI,INTRACRANIAL HEMORRHAGE,Neurological,216,15476.46,6463.94,5933.94,0.4177
Provider_0079,CA,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,84,35622.78,12045.26,11241.48,0.3381
Provider_0232,PA,SEIZURES,Neurological,141,15168.19,6153.87,5742.9,0.4057
Provider_0256,CT,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,219,40099.67,12625.83,11192.87,0.3149
Provider_0163,IL,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,290,23723.28,9304.0,8384.2,0.3922
Provider_0291,MA,SIMPLE PNEUMONIA & PLEURISY,Respiratory,26,10036.83,3316.77,3043.34,0.3305
Provider_0003,MN,CARDIAC ARRHYTHMIA,Cardiovascular,156,18626.14,5561.21,4875.77,0.2986
Provider_0171,TN,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,116,26543.98,11113.83,10152.59,0.4187
Provider_0183,TX,PANCREATIC DISORDERS,Digestive,113,13851.02,5562.26,4766.13,0.4016
Provider_0170,OK,HIP & FEMUR PROCEDURES,Orthopedic,86,24202.1,8450.91,7852.22,0.3492
Provider_0210,WI,CHEMOTHERAPY,Oncology,16,21757.65,8147.59,7346.11,0.3745
Provider_0182,AL,LYMPHOMA & LEUKEMIA,Oncology,129,16250.99,6016.05,5692.01,0.3702
Provider_0214,MI,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,131,30266.62,9234.64,8364.47,0.3051
Provider_0059,MO,STROKE,Neurological,366,11892.04,4470.88,3593.44,0.376
Provider_0094,NJ,KNEE PROCEDURES,Orthopedic,204,42517.78,15095.13,13182.19,0.355
Provider_0299,WA,CARDIAC CATHETERIZATION,Cardiovascular,225,23217.89,6756.36,6155.62,0.291
Provider_0144,MN,DIGESTIVE MALIGNANCY,Digestive,76,11399.59,4160.38,3878.08,0.365
Provider_0215,AZ,INTRACRANIAL HEMORRHAGE,Neurological,93,18411.23,6916.8,5922.96,0.3757
Provider_0119,AL,KIDNEY & URINARY TRACT INFECTIONS,Renal,717,8045.76,3263.61,2915.69,0.4056
Provider_0268,LA,HIP & FEMUR PROCEDURES,Orthopedic,189,21796.79,7163.54,6198.67,0.3287
Provider_0058,IN,SEIZURES,Neurological,343,12141.05,4054.91,3287.14,0.334
Provider_0293,TX,SPINAL FUSION,Orthopedic,47,27268.54,8274.61,6802.48,0.3034
Provider_0056,UT,PERCUTANEOUS CARDIOVASCULAR PROC,Cardiovascular,49,20329.25,6620.74,5593.91,0.3257
Provider_0004,OK,KIDNEY & URINARY TRACT INFECTIONS,Renal,62,9042.51,3766.68,3109.46,0.4166
Provider_0011,MO,RESPIRATORY INFECTIONS,Respiratory,528,7739.37,2273.84,2101.93,0.2938
Provider_0112,OK,SEIZURES,Neurological,27,13586.86,4765.88,3915.7,0.3508
Provider_0181,OK,MAJOR JOINT REPLACEMENT - LOWER EXTREMITY,Orthopedic,79,28763.13,9647.13,8752.63,0.3354
Provider_0106,AL,CHRONIC OBSTRUCTIVE PULMONARY,Respiratory,164,8040.15,3002.27,2751.75,0.3734
Provider_0082,MA,CARDIAC CATHETERIZATION,Cardiovascular,556,27175.16,9022.3,7481.97,0.332
Provider_0048,WA,PANCREATIC DISORDERS,Digestive,108,15702.68,5843.46,4777.33,0.3721
